feature_set,method,metric,params,k,resolution,seed,rows,cluster_count,largest_cluster_share,noise_share,ari_all,ami_all,v_measure_all,ari_excluding_other,ami_excluding_other,v_measure_excluding_other,ari_single_clear,ami_single_clear,v_measure_single_clear,pairwise_f1_all,pairwise_precision_all,pairwise_recall_all,balanced_score,n_clusters,error
tfidf_word_svd,leiden,cosine,k=20;resolution=1.5;seed=42,20.0,1.5,42.0,5509.0,57.0,0.05082592121982211,0.0,0.054467963651125904,0.10378924549988626,0.13951296559235582,0.054467963651125904,0.10378924549988626,0.13951296559235582,0.054467963651125904,0.10378924549988626,0.13951296559235582,0.08313436197770017,0.17369563554860076,0.05464408059474435,-0.06139664801105599,,
tfidf_word_svd,leiden,cosine,k=50;resolution=2.0;seed=42,50.0,2.0,42.0,5509.0,59.0,0.04628789253948085,0.0,0.05469968032078596,0.10384869901947613,0.1406060502956457,0.05469968032078596,0.10384869901947613,0.1406060502956457,0.05469968032078596,0.10384869901947613,0.1406060502956457,0.08089970829501089,0.1800145590150954,0.052173381970007385,-0.06148890186695538,,
tfidf_word_svd,leiden,cosine,k=30;resolution=2.0;seed=7,30.0,2.0,7.0,5509.0,61.0,0.04174986385913959,0.0,0.053856572856107496,0.10449605110747379,0.14235856176978406,0.053856572856107496,0.10449605110747379,0.14235856176978406,0.053856572856107496,0.10449605110747379,0.14235856176978406,0.07922712990718336,0.1805328786242857,0.05074926017844551,-0.061508751497790295,,
tfidf_word_svd,leiden,cosine,k=20;resolution=1.5;seed=7,20.0,1.5,7.0,5509.0,58.0,0.04628789253948085,0.0,0.0536012642795813,0.1044932488598073,0.14073530761572595,0.0536012642795813,0.1044932488598073,0.14073530761572595,0.0536012642795813,0.1044932488598073,0.14073530761572595,0.08149137841965293,0.17320766750096264,0.05327918154175296,-0.06153886835630207,,
tfidf_word_svd,leiden,cosine,k=10;resolution=1.2;seed=1,10.0,1.2,1.0,5509.0,53.0,0.04955527318932656,0.0,0.05131211101057651,0.1064314137216353,0.1397113685678737,0.05131211101057651,0.1064314137216353,0.1397113685678737,0.05131211101057651,0.1064314137216353,0.1397113685678737,0.08353472790521364,0.16029516031616817,0.05648553762217003,-0.06168529622948883,,
tfidf_word_svd,leiden,cosine,k=10;resolution=1.5;seed=42,10.0,1.5,42.0,5509.0,63.0,0.03957161009257579,0.0,0.05284416235469212,0.10477626552479381,0.14363043019859892,0.05284416235469212,0.10477626552479381,0.14363043019859892,0.05284416235469212,0.10477626552479381,0.14363043019859892,0.07766991704900035,0.18211022955386527,0.04936122724320002,-0.06174990722918379,,
tfidf_word_svd,leiden,cosine,k=75;resolution=1.5;seed=1,75.0,1.5,1.0,5509.0,43.0,0.05137048466146306,0.0,0.05659245302559306,0.10223037507075496,0.12968108962554195,0.05659245302559306,0.10223037507075496,0.12968108962554195,0.05659245302559306,0.10223037507075496,0.12968108962554195,0.09196673329289352,0.16215584373078604,0.06418449363633166,-0.06176257001320688,,
tfidf_word_svd,leiden,cosine,k=50;resolution=1.5;seed=1,50.0,1.5,1.0,5509.0,48.0,0.06970412053004175,0.0,0.05498300082502572,0.10293049208610998,0.13345997580548377,0.05498300082502572,0.10293049208610998,0.13345997580548377,0.05498300082502572,0.10293049208610998,0.13345997580548377,0.08882321613743163,0.16140536482151388,0.06127054982760631,-0.06178936415641301,,
tfidf_word_svd,leiden,cosine,k=15;resolution=1.5;seed=42,15.0,1.5,42.0,5509.0,58.0,0.057905245961154476,0.0,0.0535580091876297,0.10333370525174046,0.13964015928458157,0.0535580091876297,0.10333370525174046,0.13964015928458157,0.0535580091876297,0.10333370525174046,0.13964015928458157,0.08182444487625642,0.17306364497741802,0.053578071300475816,-0.06199092739696631,,
tfidf_word_svd,leiden,cosine,k=15;resolution=1.5;seed=7,15.0,1.5,7.0,5509.0,59.0,0.04084225812307134,0.0,0.052966850742871434,0.10349520963366374,0.1402863652603824,0.052966850742871434,0.10349520963366374,0.1402863652603824,0.052966850742871434,0.10349520963366374,0.1402863652603824,0.08032518907297242,0.1764777934465463,0.051995713754295965,-0.06227427372071573,,
tfidf_word_svd,leiden,cosine,k=10;resolution=1.0;seed=42,10.0,1.0,42.0,5509.0,48.0,0.0644400072608459,0.0,0.04875805912337655,0.1068890026661046,0.13726472233516507,0.04875805912337655,0.1068890026661046,0.13726472233516507,0.04875805912337655,0.1068890026661046,0.13726472233516507,0.08457446139027981,0.14883135353158553,0.059070980302887294,-0.06276370886791886,,
tfidf_word_svd,leiden,cosine,k=50;resolution=1.5;seed=7,50.0,1.5,7.0,5509.0,47.0,0.05609003448901797,0.0,0.05329972976274627,0.10271075536845739,0.13256244044489485,0.05329972976274627,0.10271075536845739,0.13256244044489485,0.05329972976274627,0.10271075536845739,0.13256244044489485,0.08645282500796345,0.1606062814253443,0.05914500872610039,-0.06303675488466823,,
tfidf_word_svd,leiden,cosine,k=10;resolution=1.0;seed=1,10.0,1.0,1.0,5509.0,49.0,0.048103104011617354,0.0,0.048871584504878045,0.10627720387931938,0.13711059955844837,0.048871584504878045,0.10627720387931938,0.13711059955844837,0.048871584504878045,0.10627720387931938,0.13711059955844837,0.08353413330698568,0.15263071281374882,0.05750250308605989,-0.06309860732166347,,
tfidf_word_svd,leiden,cosine,k=75;resolution=1.2;seed=7,75.0,1.2,7.0,5509.0,35.0,0.08767471410419314,0.0,0.056278395728922674,0.09632357930858272,0.11938412856923089,0.056278395728922674,0.09632357930858272,0.11938412856923089,0.056278395728922674,0.09632357930858272,0.11938412856923089,0.10372630744746192,0.1440936938953168,0.08102688527260042,-0.06326047178780653,,
tfidf_word_svd,leiden,cosine,k=50;resolution=1.5;seed=42,50.0,1.5,42.0,5509.0,47.0,0.049192230894899255,0.0,0.05425465727303064,0.10163498931555608,0.13145205792766895,0.05425465727303064,0.10163498931555608,0.13145205792766895,0.05425465727303064,0.10163498931555608,0.13145205792766895,0.08620518165777623,0.16339965496224212,0.0585463038533645,-0.0632925541415071,,
tfidf_word_svd,leiden,cosine,k=75;resolution=1.5;seed=42,75.0,1.5,42.0,5509.0,42.0,0.05772372481394082,0.0,0.056019210149525524,0.09920826719015333,0.1261938347583515,0.056019210149525524,0.09920826719015333,0.1261938347583515,0.056019210149525524,0.09920826719015333,0.1261938347583515,0.09253317452238656,0.1588768417875756,0.06527548752343462,-0.06329748992304648,,
tfidf_word_svd,leiden,cosine,k=75;resolution=1.2;seed=42,75.0,1.2,42.0,5509.0,34.0,0.08477037574877473,0.0,0.05696038546670721,0.0961908337096636,0.11851615647738191,0.05696038546670721,0.0961908337096636,0.11851615647738191,0.05696038546670721,0.0961908337096636,0.11851615647738191,0.10356094101745253,0.14500581436030374,0.0805410737452645,-0.06333249029521912,,
tfidf_word_svd,leiden,cosine,k=10;resolution=1.2;seed=42,10.0,1.2,42.0,5509.0,55.0,0.053185696133599566,0.0,0.05108851208064325,0.10281924817719594,0.13734124325603903,0.05108851208064325,0.10281924817719594,0.13734124325603903,0.05108851208064325,0.10281924817719594,0.13734124325603903,0.08139249271794473,0.16267459533820738,0.05427393847867889,-0.06349578738276912,,
hybrid_dense_lexical_dw1.25_lw1.0,leiden,cosine,k=30;resolution=0.35;seed=1,30.0,0.35,1.0,5509.0,6.0,0.57632964240334,0.0,0.033752657832652355,0.15510769326289092,0.16021807149258968,0.033752657832652355,0.15510769326289092,0.16021807149258968,0.033752657832652355,0.15510769326289092,0.16021807149258968,0.15775379182112662,0.09193044829617683,0.5554954074616949,-0.06357703016359328,,
tfidf_word_svd,leiden,cosine,k=75;resolution=1.2;seed=1,75.0,1.2,1.0,5509.0,35.0,0.07170085314939191,0.0,0.058401853260507564,0.09424694332526615,0.11719816692834967,0.058401853260507564,0.09424694332526615,0.11719816692834967,0.058401853260507564,0.09424694332526615,0.11719816692834967,0.10340479499906281,0.15102409402964379,0.07861633474172408,-0.06364955462489452,,
tfidf_word_svd,leiden,cosine,k=30;resolution=0.5;seed=7,30.0,0.5,7.0,5509.0,18.0,0.5369395534579778,0.0,0.009044849348917644,0.09209997770992782,0.10651700318380862,0.009044849348917644,0.09209997770992782,0.10651700318380862,0.009044849348917644,0.09209997770992782,0.10651700318380862,0.12555767818034755,0.07717849510201683,0.3364786159645996,-0.0640653166792953,,
tfidf_word_svd,leiden,cosine,k=75;resolution=0.65;seed=7,75.0,0.65,7.0,5509.0,13.0,0.5296787075694318,0.0,0.008237405514580869,0.0790494271336875,0.08915314072317426,0.008237405514580869,0.0790494271336875,0.08915314072317426,0.008237405514580869,0.0790494271336875,0.08915314072317426,0.1252014875805306,0.07687362652200772,0.33716708030048137,-0.06406901779142034,,
tfidf_word_svd,leiden,cosine,k=10;resolution=1.2;seed=7,10.0,1.2,7.0,5509.0,55.0,0.05227809039753131,0.0,0.052706757845075676,0.10017880505432322,0.13479734616438732,0.052706757845075676,0.10017880505432322,0.13479734616438732,0.052706757845075676,0.10017880505432322,0.13479734616438732,0.0818074138450648,0.16861298263050237,0.05400466008924126,-0.06409139232550286,,
tfidf_word_svd,leiden,cosine,k=15;resolution=1.2;seed=42,15.0,1.2,42.0,5509.0,50.0,0.07805409330186967,0.0,0.05173840748170131,0.10001950808187092,0.13188576719000156,0.05173840748170131,0.10001950808187092,0.13188576719000156,0.05173840748170131,0.10001950808187092,0.13188576719000156,0.08610470560987644,0.15682290023695467,0.05934396011348557,-0.06428219321963972,,
tfidf_word_svd,leiden,cosine,k=15;resolution=1.2;seed=1,15.0,1.2,1.0,5509.0,51.0,0.06389544381920494,0.0,0.05193125715582333,0.10017570571531369,0.13256715096469449,0.05193125715582333,0.10017570571531369,0.13256715096469449,0.05193125715582333,0.10017570571531369,0.13256715096469449,0.08446223849801184,0.161391562269905,0.05719806119559605,-0.06435124626941427,,
tfidf_word_svd,leiden,cosine,k=75;resolution=1.5;seed=7,75.0,1.5,7.0,5509.0,42.0,0.05881285169722272,0.0,0.054551936062079726,0.09765898341474036,0.12471523807419672,0.054551936062079726,0.09765898341474036,0.12471523807419672,0.054551936062079726,0.09765898341474036,0.12471523807419672,0.09124459307874881,0.1551806511396388,0.06462033597799875,-0.06467489436412906,,
tfidf_word_svd,leiden,cosine,k=30;resolution=1.5;seed=1,30.0,1.5,1.0,5509.0,49.0,0.06625521873298239,0.0,0.05131188795256192,0.10025777488875165,0.13145877269054165,0.05131188795256192,0.10025777488875165,0.13145877269054165,0.05131188795256192,0.10025777488875165,0.13145877269054165,0.08474212121498749,0.15700166229396567,0.058032731667323666,-0.06474176122084818,,
tfidf_word_svd,leiden,cosine,k=15;resolution=1.2;seed=7,15.0,1.2,7.0,5509.0,50.0,0.05227809039753131,0.0,0.05033478353840995,0.10009430671601631,0.13184327109313512,0.05033478353840995,0.10009430671601631,0.13184327109313512,0.05033478353840995,0.10009430671601631,0.13184327109313512,0.0826585621072585,0.15899331369769903,0.05584611711666695,-0.06538817340053828,,
tfidf_word_svd,leiden,cosine,k=20;resolution=1.5;seed=1,20.0,1.5,1.0,5509.0,57.0,0.06044654202214558,0.0,0.051427683234874615,0.09757731597857228,0.13356152134266452,0.051427683234874615,0.09757731597857228,0.13356152134266452,0.051427683234874615,0.09757731597857228,0.13356152134266452,0.08061502606493684,0.1657270533765613,0.053261599791239844,-0.06554284628516965,,
tfidf_word_svd,leiden,cosine,k=30;resolution=1.5;seed=7,30.0,1.5,7.0,5509.0,49.0,0.06734434561626429,0.0,0.051872270144329144,0.09742565208523651,0.128771300229125,0.051872270144329144,0.09742565208523651,0.128771300229125,0.051872270144329144,0.09742565208523651,0.128771300229125,0.08519478354844522,0.15563473315620688,0.05864994364586283,-0.06572140677268365,,
tfidf_word_svd,leiden,cosine,k=10;resolution=0.65;seed=42,10.0,0.65,42.0,5509.0,37.0,0.10582682882555818,0.0,0.042362194120277585,0.10311190673060722,0.1274230156287631,0.042362194120277585,0.10311190673060722,0.1274230156287631,0.042362194120277585,0.10311190673060722,0.1274230156287631,0.09484800942242681,0.12075093215513122,0.07809535971336194,-0.06584360462611914,,
tfidf_word_svd,leiden,cosine,k=15;resolution=1.0;seed=7,15.0,1.0,7.0,5509.0,44.0,0.08549646033762934,0.0,0.04967596930576699,0.09754841596350906,0.12604661871376494,0.04967596930576699,0.09754841596350906,0.12604661871376494,0.04967596930576699,0.09754841596350906,0.12604661871376494,0.09092404758169735,0.14624,0.06597042934634753,-0.06589106182078738,,
tfidf_word_svd,leiden,cosine,k=10;resolution=0.8;seed=1,10.0,0.8,1.0,5509.0,42.0,0.07587583953530587,0.0,0.04554014654699917,0.10173995720355136,0.12885557209476411,0.04554014654699917,0.10173995720355136,0.12885557209476411,0.04554014654699917,0.10173995720355136,0.12885557209476411,0.08891460390225328,0.13391277794535494,0.06655155246857031,-0.06599315079104828,,
tfidf_word_svd,leiden,cosine,k=50;resolution=1.2;seed=1,50.0,1.2,1.0,5509.0,38.0,0.08640406607369759,0.0,0.05138625886143662,0.09664739323592592,0.12145925267952867,0.05138625886143662,0.09664739323592592,0.12145925267952867,0.05138625886143662,0.09664739323592592,0.12145925267952867,0.09402213047639203,0.1410920471485847,0.07050189420227897,-0.06608540442922325,,
tfidf_word_svd,leiden,cosine,k=30;resolution=1.2;seed=1,30.0,1.2,1.0,5509.0,44.0,0.08622254492648393,0.0,0.04961682036848261,0.09844919219132998,0.12684153282099292,0.04961682036848261,0.09844919219132998,0.12684153282099292,0.04961682036848261,0.09844919219132998,0.12684153282099292,0.08781496403859484,0.144264548809763,0.06311755898677297,-0.06615173943822202,,
tfidf_word_svd,leiden,cosine,k=10;resolution=1.0;seed=7,10.0,1.0,7.0,5509.0,50.0,0.052096569250317665,0.0,0.050340917648669936,0.09771446475431915,0.12954651436794803,0.050340917648669936,0.09771446475431915,0.12954651436794803,0.050340917648669936,0.09771446475431915,0.12954651436794803,0.08363703314614956,0.15574659036478686,0.057168449826310815,-0.06624079653331826,,
tfidf_word_svd,leiden,cosine,k=15;resolution=0.8;seed=7,15.0,0.8,7.0,5509.0,37.0,0.13632238155745144,0.0,0.04404251367541815,0.09917695817673222,0.12354503111274003,0.04404251367541815,0.09917695817673222,0.12354503111274003,0.04404251367541815,0.09917695817673222,0.12354503111274003,0.0984584171069696,0.12298405823824055,0.08208826779041813,-0.06637391306244918,,
tfidf_word_svd,leiden,cosine,k=20;resolution=0.8;seed=7,20.0,0.8,7.0,5509.0,34.0,0.14467235432927936,0.0,0.044760748573730025,0.09807459560245556,0.12072515714880518,0.044760748573730025,0.09807459560245556,0.12072515714880518,0.044760748573730025,0.09807459560245556,0.12072515714880518,0.10194131227913238,0.12245443549852314,0.08731467446926247,-0.0663873045643621,,
tfidf_word_svd,leiden,cosine,k=20;resolution=1.2;seed=1,20.0,1.2,1.0,5509.0,47.0,0.07406062806316936,0.0,0.04986425933133542,0.09740971862212182,0.12761877862623422,0.04986425933133542,0.09740971862212182,0.12761877862623422,0.04986425933133542,0.09740971862212182,0.12761877862623422,0.08608159728643057,0.15033609994878916,0.060306329615255776,-0.06643776436233033,,
tfidf_word_svd,leiden,cosine,k=20;resolution=0.8;seed=42,20.0,0.8,42.0,5509.0,34.0,0.15392993283717554,0.0,0.04344144408511245,0.09924248035448159,0.12182404481864702,0.04344144408511245,0.09924248035448159,0.12182404481864702,0.04344144408511245,0.09924248035448159,0.12182404481864702,0.1008454057402548,0.12095758465399915,0.08646797437876273,-0.06649397835085721,,
tfidf_word_svd,leiden,cosine,k=30;resolution=1.5;seed=42,30.0,1.5,42.0,5509.0,50.0,0.06643673988019605,0.0,0.050821990430999824,0.0969852403153133,0.12888227090346244,0.050821990430999824,0.0969852403153133,0.12888227090346244,0.050821990430999824,0.0969852403153133,0.12888227090346244,0.08319489269604419,0.15671913173974727,0.056628042336855235,-0.06649680854256293,,
tfidf_word_svd,leiden,cosine,k=15;resolution=1.0;seed=42,15.0,1.0,42.0,5509.0,43.0,0.10092575785078961,0.0,0.04751494841412435,0.09779108623340639,0.12580562797503977,0.04751494841412435,0.09779108623340639,0.12580562797503977,0.04751494841412435,0.09779108623340639,0.12580562797503977,0.09107818676930862,0.13801086078280314,0.06796549535194038,-0.06652025388145974,,
tfidf_word_svd,leiden,cosine,k=20;resolution=1.2;seed=42,20.0,1.2,42.0,5509.0,49.0,0.07442367035759666,0.0,0.0506294193215872,0.09595292032484541,0.12735244215886096,0.0506294193215872,0.09595292032484541,0.12735244215886096,0.0506294193215872,0.09595292032484541,0.12735244215886096,0.08503498567700471,0.15459916476396776,0.058646242224702175,-0.06677548246343856,,
tfidf_word_svd,leiden,cosine,k=30;resolution=1.2;seed=42,30.0,1.2,42.0,5509.0,43.0,0.07660192412416046,0.0,0.04858896740534033,0.0979604364848562,0.12579067113316325,0.04858896740534033,0.0979604364848562,0.12579067113316325,0.04858896740534033,0.0979604364848562,0.12579067113316325,0.08779267047441724,0.1420416810631092,0.0635293420908958,-0.0668250206032524,,
tfidf_word_svd,leiden,cosine,k=50;resolution=1.2;seed=42,50.0,1.2,42.0,5509.0,37.0,0.08440733345434744,0.0,0.05191662898584498,0.09421681158631967,0.1184024629773185,0.05191662898584498,0.09421681158631967,0.1184024629773185,0.05191662898584498,0.09421681158631967,0.1184024629773185,0.09550072192970174,0.14318926246987607,0.07164100656447042,-0.06688088885671259,,
tfidf_word_svd,leiden,cosine,k=15;resolution=0.65;seed=1,15.0,0.65,1.0,5509.0,31.0,0.19967326193501542,0.0,0.03873075436036544,0.09856543756959234,0.11967289146175235,0.03873075436036544,0.09856543756959234,0.11967289146175235,0.03873075436036544,0.09856543756959234,0.11967289146175235,0.10839237386780702,0.10984414802089935,0.10697847438524022,-0.06707098853897239,,
tfidf_word_svd,leiden,cosine,k=20;resolution=1.2;seed=7,20.0,1.2,7.0,5509.0,47.0,0.07587583953530587,0.0,0.049513806856806813,0.09615930073740207,0.12644459895018048,0.049513806856806813,0.09615930073740207,0.12644459895018048,0.049513806856806813,0.09615930073740207,0.12644459895018048,0.08594464245927186,0.1483173594963988,0.06050157958148031,-0.06711391956607804,,
tfidf_word_svd,leiden,cosine,k=20;resolution=1.0;seed=42,20.0,1.0,42.0,5509.0,38.0,0.11000181521147213,0.0,0.045828303072828126,0.09753000516457294,0.12254554481754834,0.045828303072828126,0.09753000516457294,0.12254554481754834,0.045828303072828126,0.09753000516457294,0.12254554481754834,0.09426263547315984,0.1296817640337442,0.07404045283186479,-0.0672565947462179,,
tfidf_word_svd,leiden,cosine,k=30;resolution=1.2;seed=7,30.0,1.2,7.0,5509.0,43.0,0.08930840442911599,0.0,0.048861094804390666,0.09543969887525294,0.12344316204745903,0.048861094804390666,0.09543969887525294,0.12344316204745903,0.048861094804390666,0.09543969887525294,0.12344316204745903,0.09010573054393935,0.14046818809834105,0.06632576577777037,-0.06737179516297957,,
tfidf_word_svd,leiden,cosine,k=10;resolution=0.8;seed=42,10.0,0.8,42.0,5509.0,41.0,0.09348339081502995,0.0,0.04546104899412469,0.09770370149027509,0.12437909888951997,0.04546104899412469,0.09770370149027509,0.12437909888951997,0.04546104899412469,0.09770370149027509,0.12437909888951997,0.09149113819965116,0.13161418970910854,0.07011602104628072,-0.06742794264139734,,
tfidf_word_svd,leiden,cosine,k=30;resolution=1.0;seed=7,30.0,1.0,7.0,5509.0,38.0,0.09130513704846614,0.0,0.04602790342449139,0.09782804530126558,0.12275923013283123,0.04602790342449139,0.09782804530126558,0.12275923013283123,0.04602790342449139,0.09782804530126558,0.12275923013283123,0.09188655767625513,0.13019065783400754,0.07099788463780668,-0.06755890084394062,,
tfidf_word_svd,leiden,cosine,k=20;resolution=1.0;seed=7,20.0,1.0,7.0,5509.0,41.0,0.10437465964784898,0.0,0.04648596624104773,0.09663782277316853,0.12341107177281667,0.04648596624104773,0.09663782277316853,0.12341107177281667,0.04648596624104773,0.09663782277316853,0.12341107177281667,0.09044261928741326,0.13364357972711102,0.06834859244206813,-0.06778535377236515,,
tfidf_word_svd,leiden,cosine,k=30;resolution=1.0;seed=42,30.0,1.0,42.0,5509.0,35.0,0.14757669268469778,0.0,0.043853438338952645,0.09538014446295418,0.11880709044199787,0.043853438338952645,0.09538014446295418,0.11880709044199787,0.043853438338952645,0.09538014446295418,0.11880709044199787,0.100540952331484,0.12104784536893726,0.08597568536439566,-0.0679579765289271,,
tfidf_word_svd,leiden,cosine,k=15;resolution=1.0;seed=1,15.0,1.0,1.0,5509.0,42.0,0.07805409330186967,0.0,0.047681517317525575,0.09514058381787378,0.12247148521199441,0.047681517317525575,0.09514058381787378,0.12247148521199441,0.047681517317525575,0.09514058381787378,0.12247148521199441,0.08953609724025748,0.14072218519928917,0.06565488319240172,-0.06814233729011747,,
tfidf_word_svd,leiden,cosine,k=15;resolution=0.8;seed=42,15.0,0.8,42.0,5509.0,35.0,0.1361408604102378,0.0,0.04550871969813563,0.0937568546009435,0.11702389041812766,0.04550871969813563,0.0937568546009435,0.11702389041812766,0.04550871969813563,0.0937568546009435,0.11702389041812766,0.09954305626417272,0.12607587250830976,0.08223632463684431,-0.06843142931300414,,
tfidf_word_svd,leiden,cosine,k=20;resolution=1.0;seed=1,20.0,1.0,1.0,5509.0,39.0,0.12942457796333273,0.0,0.04496841469496129,0.09526451878858365,0.12099100223727981,0.04496841469496129,0.09526451878858365,0.12099100223727981,0.04496841469496129,0.09526451878858365,0.12099100223727981,0.09386557197821346,0.1267725137582329,0.07452163758274989,-0.06843570687883223,,
tfidf_word_svd,leiden,cosine,k=50;resolution=1.2;seed=7,50.0,1.2,7.0,5509.0,38.0,0.08985296787075694,0.0,0.04999844331708123,0.09281964671644591,0.11772621650560099,0.04999844331708123,0.09281964671644591,0.11772621650560099,0.04999844331708123,0.09281964671644591,0.11772621650560099,0.09278441853768744,0.13844120077113742,0.06977363958892016,-0.06844809982764871,,
tfidf_word_svd,leiden,cosine,k=15;resolution=0.8;seed=1,15.0,0.8,1.0,5509.0,37.0,0.1332365220548194,0.0,0.04428627638816131,0.09420990000084345,0.1188243001404335,0.04428627638816131,0.09420990000084345,0.1188243001404335,0.04428627638816131,0.09420990000084345,0.1188243001404335,0.0977818612097167,0.12276411510481551,0.08124804518694953,-0.0686096898063312,,
tfidf_word_svd,leiden,cosine,k=30;resolution=1.0;seed=1,30.0,1.0,1.0,5509.0,38.0,0.08694862951533854,0.0,0.04808144184588051,0.09471363851289373,0.11949035155664489,0.04808144184588051,0.09471363851289373,0.11949035155664489,0.04808144184588051,0.09471363851289373,0.11949035155664489,0.09048836668709453,0.13780269873241358,0.06736031299217335,-0.06866257851707697,,
tfidf_word_svd,leiden,cosine,k=30;resolution=0.8;seed=7,30.0,0.8,7.0,5509.0,31.0,0.15284080595389363,0.0,0.039340073903338144,0.09475754924592109,0.1158851989261952,0.039340073903338144,0.09475754924592109,0.1158851989261952,0.039340073903338144,0.09475754924592109,0.1158851989261952,0.10420542991490168,0.11098306757909883,0.09820795694506906,-0.06943408226528519,,
tfidf_word_svd,leiden,cosine,k=50;resolution=1.0;seed=7,50.0,1.0,7.0,5509.0,31.0,0.11435832274459974,0.0,0.04589383436687244,0.09197195228807599,0.1126099559787771,0.04589383436687244,0.09197195228807599,0.1126099559787771,0.04589383436687244,0.09197195228807599,0.1126099559787771,0.09853698851648404,0.12502151961949046,0.08131189470197082,-0.06997757253433198,,
tfidf_word_svd,leiden,cosine,k=10;resolution=0.65;seed=7,10.0,0.65,7.0,5509.0,37.0,0.12924305681611908,0.0,0.03877385989259944,0.0961650675234852,0.12070963544433909,0.03877385989259944,0.0961650675234852,0.12070963544433909,0.03877385989259944,0.0961650675234852,0.12070963544433909,0.09468487704716605,0.11550996370535786,0.08022182617015804,-0.07002044425700514,,
tfidf_word_svd,leiden,cosine,k=10;resolution=0.65;seed=1,10.0,0.65,1.0,5509.0,34.0,0.11944091486658195,0.0,0.03826719255839184,0.09604144247858745,0.11880270644818683,0.03826719255839184,0.09604144247858745,0.11880270644818683,0.03826719255839184,0.09604144247858745,0.11880270644818683,0.09609125579532349,0.11403707224817868,0.08302565269935391,-0.07039262596565354,,
tfidf_word_svd,leiden,cosine,k=50;resolution=1.0;seed=1,50.0,1.0,1.0,5509.0,31.0,0.126157197313487,0.0,0.04422077435947795,0.09237015287113329,0.11304996981167846,0.04422077435947795,0.09237015287113329,0.11304996981167846,0.04422077435947795,0.09237015287113329,0.11304996981167846,0.09788408016431496,0.12144216165238322,0.08198092657675915,-0.07042042863214734,,
tfidf_word_svd,leiden,cosine,k=20;resolution=0.8;seed=1,20.0,0.8,1.0,5509.0,33.0,0.15029950989290253,0.0,0.039795847972527415,0.09145728259196903,0.11380515226395659,0.039795847972527415,0.09145728259196903,0.11380515226395659,0.039795847972527415,0.09145728259196903,0.11380515226395659,0.09958261927856847,0.1136930712235419,0.08858796334852767,-0.07140197716814511,,
tfidf_word_svd,leiden,cosine,k=10;resolution=0.8;seed=7,10.0,0.8,7.0,5509.0,39.0,0.06897803594118715,0.0,0.044410477852222,0.09080767779046402,0.11630240350530856,0.044410477852222,0.09080767779046402,0.11630240350530856,0.044410477852222,0.09080767779046402,0.11630240350530856,0.08721024477224834,0.13365846573687973,0.06471934899404626,-0.07199767125546377,,
hybrid_dense_lexical_dw1.25_lw1.0,leiden,cosine,k=20;resolution=0.35;seed=1,20.0,0.35,1.0,5509.0,8.0,0.5888546015610818,0.0,0.03186966981794724,0.16451100315044875,0.17147960849669275,0.03186966981794724,0.16451100315044875,0.17147960849669275,0.03186966981794724,0.16451100315044875,0.17147960849669275,0.15621892422008848,0.09086943041664859,0.5562523480890488,-0.072277813017417,,
dense_bge_pca,leiden,cosine,k=10;resolution=0.35;seed=1,10.0,0.35,1.0,5509.0,4.0,0.4552550372118352,0.0,0.06257277773360236,0.16420353554975536,0.16708041203177734,0.06257277773360236,0.16420353554975536,0.16708041203177734,0.06257277773360236,0.16420353554975536,0.16708041203177734,0.18178233918795986,0.10993132030557909,0.5247745371835516,-0.07551592593626708,,
tfidf_word_svd,leiden,cosine,k=30;resolution=0.5;seed=42,30.0,0.5,42.0,5509.0,18.0,0.5594481757124705,0.0,0.009192141966448146,0.09484945904748417,0.1093963358236459,0.009192141966448146,0.09484945904748417,0.1093963358236459,0.009192141966448146,0.09484945904748417,0.1093963358236459,0.12756619379097053,0.07742906704139113,0.36191385682532806,-0.08485831859893364,,
tfidf_char_svd,leiden,cosine,k=20;resolution=0.35;seed=42,20.0,0.35,42.0,5509.0,17.0,0.6077328008713015,0.0,0.008016411761359593,0.20256614993671682,0.2161453161694693,0.008016411761359593,0.20256614993671682,0.2161453161694693,0.008016411761359593,0.20256614993671682,0.2161453161694693,0.1276220664417462,0.07563998937839601,0.40803819126353563,-0.08525390502483372,,
tfidf_char_svd,leiden,cosine,k=20;resolution=0.35;seed=7,20.0,0.35,7.0,5509.0,17.0,0.6128153929932837,0.0,0.008338336173438021,0.19858271921825466,0.21233457040830045,0.008338336173438021,0.19858271921825466,0.21233457040830045,0.008338336173438021,0.19858271921825466,0.21233457040830045,0.12815325857094528,0.07574694525140192,0.4158935323217349,-0.09188305398133716,,
hybrid_dense_lexical_dw0.75_lw0.25,leiden,cosine,k=15;resolution=0.35;seed=42,15.0,0.35,42.0,5509.0,6.0,0.6051915048103104,0.0,0.028010008675630325,0.14988718952181737,0.1550693117371065,0.028010008675630325,0.14988718952181737,0.1550693117371065,0.028010008675630325,0.14988718952181737,0.1550693117371065,0.15266936720195282,0.08834082101121783,0.5616684526023766,-0.09750986292859058,,
dense_bge_pca,leiden,cosine,k=75;resolution=0.65;seed=7,75.0,0.65,7.0,5509.0,4.0,0.4772190960246869,0.0,0.05687318740633128,0.1658568668501978,0.1687696457915701,0.05687318740633128,0.1658568668501978,0.1687696457915701,0.05687318740633128,0.1658568668501978,0.1687696457915701,0.17996092048319484,0.10733955452426419,0.5563920767378635,-0.09880117088821641,,
